date,state,county,categoryid,categoryname,demo,visits,avgDuration,p50Duration
2020-04-02,Illinois,,Group,Airport,All,201744.0,112.0,37.0
2020-04-02,Illinois,,Group,Airport,Below65,195254.0,112.0,
2020-04-02,Illinois,,Group,Alcohol,Above65,8519.0,33.0,
2020-04-02,Illinois,,Group,Alcohol,All,130503.0,42.0,9.0
2020-04-02,Illinois,,Group,Alcohol,Below65,121984.0,42.0,
2020-04-02,Illinois,,Group,Arts & Entertainment,Above65,17210.0,59.0,
2020-04-02,Illinois,,Group,Arts & Entertainment,All,335200.0,73.0,17.0
2020-04-02,Illinois,,Group,Arts & Entertainment,Below65,317990.0,74.0,
2020-04-02,Illinois,,Group,Banks,Above65,25158.0,24.0,
2020-04-02,Illinois,,Group,Banks,All,283098.0,35.0,8.0
2020-04-02,Illinois,,Group,Banks,Below65,257940.0,36.0,
2020-04-02,Illinois,,Group,Beach,Above65,2581.0,81.0,
2020-04-02,Illinois,,Group,Beach,All,32812.0,61.0,14.0
2020-04-02,Illinois,,Group,Beach,Below65,30231.0,59.0,
2020-04-02,Illinois,,Group,Big Box Stores,Above65,44471.0,34.0,
2020-04-02,Illinois,,Group,Big Box Stores,All,759442.0,38.0,21.0
2020-04-02,Illinois,,Group,Big Box Stores,Below65,714971.0,39.0,
2020-04-02,Illinois,,Group,Bus,Above65,2827.0,42.0,
2020-04-02,Illinois,,Group,Bus,All,70168.0,56.0,11.0
2020-04-02,Illinois,,Group,Bus,Below65,67341.0,56.0,
2020-04-02,Illinois,,Group,Colleges & Universities,Above65,8114.0,69.0,
2020-04-02,Illinois,,Group,Colleges & Universities,All,215785.0,80.0,16.0
2020-04-02,Illinois,,Group,Colleges & Universities,Below65,207671.0,80.0,
2020-04-02,Illinois,,Group,Convenience Store,Above65,16506.0,25.0,
2020-04-02,Illinois,,Group,Convenience Store,All,362770.0,36.0,6.0
2020-04-02,Illinois,,Group,Convenience Store,Below65,346264.0,36.0,
2020-04-02,Illinois,,Group,Discount Stores,Above65,16784.0,22.0,
2020-04-02,Illinois,,Group,Discount Stores,All,266889.0,30.0,11.0
2020-04-02,Illinois,,Group,Discount Stores,Below65,250104.0,31.0,
2020-04-02,Illinois,,Group,Drug Store,Above65,34116.0,20.0,
2020-04-02,Illinois,,Group,Drug Store,All,485083.0,22.0,9.0
2020-04-02,Illinois,,Group,Drug Store,Below65,450967.0,23.0,
2020-04-02,Illinois,,Group,Fast Food Restaurants,Above65,45928.0,17.0,
2020-04-02,Illinois,,Group,Fast Food Restaurants,All,837137.0,21.0,6.0
2020-04-02,Illinois,,Group,Fast Food Restaurants,Below65,791209.0,22.0,
2020-04-02,Illinois,,Group,Fitness Center,Above65,10777.0,60.0,
2020-04-02,Illinois,,Group,Fitness Center,All,180367.0,67.0,14.0
2020-04-02,Illinois,,Group,Fitness Center,Below65,169590.0,68.0,
2020-04-02,Illinois,,Group,Food,Above65,150757.0,36.0,
2020-04-02,Illinois,,Group,Food,All,2626159.0,41.0,9.0
2020-04-02,Illinois,,Group,Food,Below65,2475402.0,41.0,
2020-04-02,Illinois,,Group,Gas Stations,Above65,51829.0,32.0,
2020-04-02,Illinois,,Group,Gas Stations,All,971567.0,41.0,7.0
2020-04-02,Illinois,,Group,Gas Stations,Below65,919738.0,41.0,
2020-04-02,Illinois,,Group,Government,Above65,12506.0,67.0,
2020-04-02,Illinois,,Group,Government,All,261299.0,93.0,24.0
2020-04-02,Illinois,,Group,Government,Below65,248792.0,94.0,
2020-04-02,Illinois,,Group,Grocery,Above65,128526.0,29.0,
2020-04-02,Illinois,,Group,Grocery,All,1561549.0,33.0,17.0
2020-04-02,Illinois,,Group,Grocery,Below65,1433023.0,33.0,
2020-04-02,Illinois,,Group,Hardware Stores,Above65,42289.0,27.0,
2020-04-02,Illinois,,Group,Hardware Stores,All,539336.0,34.0,15.0
2020-04-02,Illinois,,Group,Hardware Stores,Below65,497047.0,35.0,
2020-04-02,Illinois,,Group,Hotel,Above65,7689.0,83.0,
2020-04-02,Illinois,,Group,Hotel,All,142986.0,105.0,19.0
2020-04-02,Illinois,,Group,Hotel,Below65,135297.0,106.0,
2020-04-02,Illinois,,Group,Light Rail Stations,Above65,936.0,27.0,
2020-04-02,Illinois,,Group,Light Rail Stations,All,20442.0,55.0,14.0
2020-04-02,Illinois,,Group,Light Rail Stations,Below65,19505.0,57.0,
2020-04-02,Illinois,,Group,Medical,Above65,47349.0,72.0,
2020-04-02,Illinois,,Group,Medical,All,689598.0,86.0,26.0
2020-04-02,Illinois,,Group,Medical,Below65,642250.0,87.0,
2020-04-02,Illinois,,Group,Metro Stations,Above65,311.0,65.0,
2020-04-02,Illinois,,Group,Metro Stations,All,14025.0,64.0,8.0
2020-04-02,Illinois,,Group,Metro Stations,Below65,13715.0,64.0,
2020-04-02,Illinois,,Group,Nightlife Spots,Above65,47088.0,51.0,
2020-04-02,Illinois,,Group,Nightlife Spots,All,759366.0,67.0,15.0
2020-04-02,Illinois,,Group,Nightlife Spots,Below65,712278.0,69.0,
2020-04-02,Illinois,,Group,Office,Above65,16962.0,80.0,
2020-04-02,Illinois,,Group,Office,All,378904.0,103.0,29.0
2020-04-02,Illinois,,Group,Office,Below65,361943.0,105.0,
2020-04-02,Illinois,,Group,Outdoors & Recreation,Above65,92220.0,65.0,
2020-04-02,Illinois,,Group,Outdoors & Recreation,All,1473960.0,73.0,20.0
2020-04-02,Illinois,,Group,Outdoors & Recreation,Below65,1381740.0,73.0,
2020-04-02,Illinois,,Group,Professional & Other Places,Above65,62361.0,64.0,
2020-04-02,Illinois,,Group,Professional & Other Places,All,1222112.0,86.0,21.0
2020-04-02,Illinois,,Group,Professional & Other Places,Below65,1159752.0,88.0,
2020-04-02,Illinois,,Group,Residences,Above65,16925.0,58.0,
2020-04-02,Illinois,,Group,Residences,All,307653.0,76.0,16.0
2020-04-02,Illinois,,Group,Residences,Below65,290729.0,77.0,
2020-04-02,Illinois,,Group,School,Above65,29198.0,66.0,
2020-04-02,Illinois,,Group,School,All,591271.0,76.0,19.0
2020-04-02,Illinois,,Group,School,Below65,562073.0,76.0,
2020-04-02,Illinois,,Group,Shops & Services,Above65,143893.0,40.0,
2020-04-02,Illinois,,Group,Shops & Services,All,2115359.0,48.0,13.0
2020-04-02,Illinois,,Group,Shops & Services,Below65,1971467.0,49.0,
2020-04-02,Illinois,,Group,Spiritual Center,Above65,24481.0,59.0,
2020-04-02,Illinois,,Group,Spiritual Center,All,356790.0,72.0,17.0
2020-04-02,Illinois,,Group,Spiritual Center,Below65,332309.0,73.0,
2020-04-02,Illinois,,Group,Sports,Above65,20527.0,76.0,
2020-04-02,Illinois,,Group,Sports,All,270225.0,77.0,23.0
2020-04-02,Illinois,,Group,Sports,Below65,249697.0,77.0,
2020-04-02,Illinois,,Group,Travel & Transport,Above65,17759.0,71.0,
2020-04-02,Illinois,,Group,Travel & Transport,All,366712.0,79.0,17.0
2020-04-02,Illinois,,Group,Travel & Transport,Below65,348953.0,79.0,
2020-04-03,Illinois,,Group,Airport,Above65,5959.0,88.0,
2020-04-03,Illinois,,Group,Airport,All,190198.0,101.0,36.0
2020-04-03,Illinois,,Group,Airport,Below65,184239.0,101.0,
2020-04-03,Illinois,,Group,Alcohol,Above65,9042.0,32.0,
2020-04-03,Illinois,,Group,Alcohol,All,158625.0,34.0,8.0
2020-04-03,Illinois,,Group,Alcohol,Below65,149582.0,34.0,
2020-04-03,Illinois,,Group,Arts & Entertainment,Above65,20955.0,51.0,
2020-04-03,Illinois,,Group,Arts & Entertainment,All,366070.0,60.0,15.0
2020-04-03,Illinois,,Group,Arts & Entertainment,Below65,345115.0,60.0,
2020-04-03,Illinois,,Group,Banks,Above65,27302.0,22.0,
2020-04-03,Illinois,,Group,Banks,All,367456.0,30.0,8.0
2020-04-03,Illinois,,Group,Banks,Below65,340154.0,30.0,
2020-04-03,Illinois,,Group,Beach,Above65,2462.0,43.0,
2020-04-03,Illinois,,Group,Beach,All,32468.0,47.0,12.0
2020-04-03,Illinois,,Group,Beach,Below65,30007.0,47.0,
2020-04-03,Illinois,,Group,Big Box Stores,Above65,47083.0,33.0,
2020-04-03,Illinois,,Group,Big Box Stores,All,832424.0,39.0,23.0
2020-04-03,Illinois,,Group,Big Box Stores,Below65,785341.0,39.0,
2020-04-03,Illinois,,Group,Bus,Above65,2831.0,48.0,
2020-04-03,Illinois,,Group,Bus,All,70179.0,60.0,13.0
2020-04-03,Illinois,,Group,Bus,Below65,67348.0,61.0,
2020-04-03,Illinois,,Group,Colleges & Universities,Above65,8477.0,57.0,
2020-04-03,Illinois,,Group,Colleges & Universities,All,209872.0,67.0,16.0
2020-04-03,Illinois,,Group,Colleges & Universities,Below65,201395.0,67.0,
2020-04-03,Illinois,,Group,Convenience Store,Above65,22117.0,25.0,
2020-04-03,Illinois,,Group,Convenience Store,All,395369.0,33.0,7.0
2020-04-03,Illinois,,Group,Convenience Store,Below65,373252.0,34.0,
2020-04-03,Illinois,,Group,Discount Stores,Above65,14172.0,22.0,
2020-04-03,Illinois,,Group,Discount Stores,All,269519.0,30.0,11.0
2020-04-03,Illinois,,Group,Discount Stores,Below65,255347.0,30.0,
2020-04-03,Illinois,,Group,Drug Store,Above65,40847.0,20.0,
2020-04-03,Illinois,,Group,Drug Store,All,521610.0,24.0,10.0
2020-04-03,Illinois,,Group,Drug Store,Below65,480764.0,25.0,
2020-04-03,Illinois,,Group,Fast Food Restaurants,Above65,55207.0,17.0,
2020-04-03,Illinois,,Group,Fast Food Restaurants,All,958970.0,19.0,6.0
2020-04-03,Illinois,,Group,Fast Food Restaurants,Below65,903763.0,20.0,
2020-04-03,Illinois,,Group,Fitness Center,Above65,8979.0,66.0,
2020-04-03,Illinois,,Group,Fitness Center,All,181761.0,71.0,16.0
2020-04-03,Illinois,,Group,Fitness Center,Below65,172783.0,71.0,
2020-04-03,Illinois,,Group,Food,Above65,156216.0,33.0,
2020-04-03,Illinois,,Group,Food,All,2884941.0,38.0,9.0
2020-04-03,Illinois,,Group,Food,Below65,2728725.0,39.0,
2020-04-03,Illinois,,Group,Gas Stations,Above65,54511.0,22.0,
2020-04-03,Illinois,,Group,Gas Stations,All,1050440.0,35.0,6.0
2020-04-03,Illinois,,Group,Gas Stations,Below65,995929.0,36.0,
2020-04-03,Illinois,,Group,Government,Above65,12002.0,75.0,
2020-04-03,Illinois,,Group,Government,All,256038.0,87.0,23.0
2020-04-03,Illinois,,Group,Government,Below65,244036.0,88.0,
2020-04-03,Illinois,,Group,Grocery,Above65,122245.0,29.0,
2020-04-03,Illinois,,Group,Grocery,All,1652685.0,32.0,18.0
2020-04-03,Illinois,,Group,Grocery,Below65,1530440.0,32.0,
2020-04-03,Illinois,,Group,Hardware Stores,Above65,43980.0,26.0,
2020-04-03,Illinois,,Group,Hardware Stores,All,580347.0,32.0,16.0
2020-04-03,Illinois,,Group,Hardware Stores,Below65,536367.0,32.0,
2020-04-03,Illinois,,Group,Hotel,Above65,5889.0,84.0,
2020-04-03,Illinois,,Group,Hotel,All,140445.0,109.0,20.0
2020-04-03,Illinois,,Group,Hotel,Below65,134556.0,110.0,
2020-04-03,Illinois,,Group,Light Rail Stations,Above65,536.0,54.0,
2020-04-03,Illinois,,Group,Light Rail Stations,All,22557.0,65.0,18.0
2020-04-03,Illinois,,Group,Light Rail Stations,Below65,22021.0,66.0,
2020-04-03,Illinois,,Group,Medical,Above65,46009.0,62.0,
2020-04-03,Illinois,,Group,Medical,All,663094.0,86.0,24.0
2020-04-03,Illinois,,Group,Medical,Below65,617085.0,88.0,
2020-04-03,Illinois,,Group,Metro Stations,Above65,294.0,29.0,
2020-04-03,Illinois,,Group,Metro Stations,All,14557.0,33.0,10.0
2020-04-03,Illinois,,Group,Metro Stations,Below65,14263.0,33.0,
2020-04-03,Illinois,,Group,Nightlife Spots,Above65,45157.0,51.0,
2020-04-03,Illinois,,Group,Nightlife Spots,All,796996.0,67.0,15.0
2020-04-03,Illinois,,Group,Nightlife Spots,Below65,751840.0,68.0,
2020-04-03,Illinois,,Group,Office,Above65,14284.0,79.0,
2020-04-03,Illinois,,Group,Office,All,344459.0,95.0,26.0
2020-04-03,Illinois,,Group,Office,Below65,330175.0,95.0,
2020-04-03,Illinois,,Group,Outdoors & Recreation,Above65,96357.0,62.0,
2020-04-03,Illinois,,Group,Outdoors & Recreation,All,1508903.0,69.0,19.0
2020-04-03,Illinois,,Group,Outdoors & Recreation,Below65,1412546.0,70.0,
2020-04-03,Illinois,,Group,Professional & Other Places,Above65,60639.0,56.0,
2020-04-03,Illinois,,Group,Professional & Other Places,All,1219758.0,83.0,20.0
2020-04-03,Illinois,,Group,Professional & Other Places,Below65,1159118.0,84.0,
2020-04-03,Illinois,,Group,Residences,Above65,17036.0,79.0,
2020-04-03,Illinois,,Group,Residences,All,297554.0,83.0,16.0
2020-04-03,Illinois,,Group,Residences,Below65,280518.0,83.0,
2020-04-03,Illinois,,Group,School,Above65,28759.0,64.0,
2020-04-03,Illinois,,Group,School,All,592283.0,75.0,18.0
2020-04-03,Illinois,,Group,School,Below65,563524.0,75.0,
2020-04-03,Illinois,,Group,Shops & Services,Above65,138454.0,36.0,
2020-04-03,Illinois,,Group,Shops & Services,All,2258831.0,46.0,13.0
2020-04-03,Illinois,,Group,Shops & Services,Below65,2120377.0,46.0,
2020-04-03,Illinois,,Group,Spiritual Center,Above65,20852.0,61.0,
2020-04-03,Illinois,,Group,Spiritual Center,All,377593.0,68.0,17.0
2020-04-03,Illinois,,Group,Spiritual Center,Below65,356741.0,69.0,
2020-04-03,Illinois,,Group,Sports,Above65,22602.0,75.0,
2020-04-03,Illinois,,Group,Sports,All,294238.0,77.0,23.0
2020-04-03,Illinois,,Group,Sports,Below65,271636.0,77.0,
2020-04-03,Illinois,,Group,Travel & Transport,Above65,17137.0,57.0,
2020-04-03,Illinois,,Group,Travel & Transport,All,358740.0,75.0,17.0
2020-04-03,Illinois,,Group,Travel & Transport,Below65,341603.0,76.0,
2020-04-04,Illinois,,Group,Airport,Above65,4586.0,80.0,
2020-04-04,Illinois,,Group,Airport,All,160640.0,109.0,39.0
2020-04-04,Illinois,,Group,Airport,Below65,156054.0,110.0,
2020-04-04,Illinois,,Group,Alcohol,Above65,7786.0,22.0,
2020-04-04,Illinois,,Group,Alcohol,All,168144.0,28.0,8.0
2020-04-04,Illinois,,Group,Alcohol,Below65,160358.0,29.0,
2020-04-04,Illinois,,Group,Arts & Entertainment,Above65,14535.0,62.0,
2020-04-04,Illinois,,Group,Arts & Entertainment,All,304950.0,77.0,16.0
2020-04-04,Illinois,,Group,Arts & Entertainment,Below65,290414.0,78.0,
2020-04-04,Illinois,,Group,Banks,Above65,11062.0,26.0,
2020-04-04,Illinois,,Group,Banks,All,214157.0,30.0,8.0
2020-04-04,Illinois,,Group,Banks,Below65,203095.0,30.0,
2020-04-04,Illinois,,Group,Beach,Above65,1969.0,28.0,
2020-04-04,Illinois,,Group,Beach,All,26978.0,58.0,13.0
2020-04-04,Illinois,,Group,Beach,Below65,25010.0,61.0,
2020-04-04,Illinois,,Group,Big Box Stores,Above65,42518.0,37.0,
2020-04-04,Illinois,,Group,Big Box Stores,All,910954.0,37.0,24.0
2020-04-04,Illinois,,Group,Big Box Stores,Below65,868437.0,37.0,
2020-04-04,Illinois,,Group,Bus,Above65,1493.0,55.0,
2020-04-04,Illinois,,Group,Bus,All,52848.0,61.0,12.0
2020-04-04,Illinois,,Group,Bus,Below65,51354.0,61.0,
2020-04-04,Illinois,,Group,Colleges & Universities,Above65,6698.0,68.0,
2020-04-04,Illinois,,Group,Colleges & Universities,All,166699.0,73.0,15.0
2020-04-04,Illinois,,Group,Colleges & Universities,Below65,160001.0,73.0,
2020-04-04,Illinois,,Group,Convenience Store,Above65,13808.0,28.0,
2020-04-04,Illinois,,Group,Convenience Store,All,337872.0,33.0,6.0
2020-04-04,Illinois,,Group,Convenience Store,Below65,324064.0,34.0,
2020-04-04,Illinois,,Group,Discount Stores,Above65,17057.0,24.0,
2020-04-04,Illinois,,Group,Discount Stores,All,315685.0,26.0,11.0
2020-04-04,Illinois,,Group,Discount Stores,Below65,298628.0,27.0,
2020-04-04,Illinois,,Group,Drug Store,Above65,30781.0,19.0,
2020-04-04,Illinois,,Group,Drug Store,All,510500.0,23.0,9.0
2020-04-04,Illinois,,Group,Drug Store,Below65,479720.0,23.0,
2020-04-04,Illinois,,Group,Fast Food Restaurants,Above65,46329.0,14.0,
2020-04-04,Illinois,,Group,Fast Food Restaurants,All,919521.0,19.0,6.0
2020-04-04,Illinois,,Group,Fast Food Restaurants,Below65,873192.0,19.0,
2020-04-04,Illinois,,Group,Fitness Center,Above65,7178.0,44.0,
2020-04-04,Illinois,,Group,Fitness Center,All,147812.0,58.0,11.0
2020-04-04,Illinois,,Group,Fitness Center,Below65,140634.0,59.0,
2020-04-04,Illinois,,Group,Food,Above65,126932.0,30.0,
2020-04-04,Illinois,,Group,Food,All,2793367.0,37.0,8.0
2020-04-04,Illinois,,Group,Food,Below65,2666434.0,37.0,
2020-04-04,Illinois,,Group,Gas Stations,Above65,38330.0,26.0,
2020-04-04,Illinois,,Group,Gas Stations,All,886753.0,34.0,6.0
2020-04-04,Illinois,,Group,Gas Stations,Below65,848423.0,35.0,
2020-04-04,Illinois,,Group,Government,Above65,6188.0,54.0,
2020-04-04,Illinois,,Group,Government,All,166399.0,72.0,18.0
2020-04-04,Illinois,,Group,Government,Below65,160211.0,73.0,
2020-04-04,Illinois,,Group,Grocery,Above65,110228.0,27.0,
2020-04-04,Illinois,,Group,Grocery,All,1909348.0,33.0,19.0
2020-04-04,Illinois,,Group,Grocery,Below65,1799119.0,34.0,
2020-04-04,Illinois,,Group,Hardware Stores,Above65,40417.0,26.0,
2020-04-04,Illinois,,Group,Hardware Stores,All,681320.0,31.0,18.0
2020-04-04,Illinois,,Group,Hardware Stores,Below65,640903.0,32.0,
2020-04-04,Illinois,,Group,Hotel,Above65,7698.0,96.0,
2020-04-04,Illinois,,Group,Hotel,All,129001.0,123.0,16.0
2020-04-04,Illinois,,Group,Hotel,Below65,121303.0,125.0,
2020-04-04,Illinois,,Group,Light Rail Stations,Above65,407.0,64.0,
2020-04-04,Illinois,,Group,Light Rail Stations,All,16260.0,92.0,13.0
2020-04-04,Illinois,,Group,Light Rail Stations,Below65,15853.0,93.0,
2020-04-04,Illinois,,Group,Medical,Above65,18779.0,65.0,
2020-04-04,Illinois,,Group,Medical,All,389910.0,80.0,20.0
2020-04-04,Illinois,,Group,Medical,Below65,371131.0,81.0,
2020-04-04,Illinois,,Group,Metro Stations,Above65,495.0,15.0,
2020-04-04,Illinois,,Group,Metro Stations,All,12463.0,34.0,8.0
2020-04-04,Illinois,,Group,Metro Stations,Below65,11969.0,34.0,
2020-04-04,Illinois,,Group,Nightlife Spots,Above65,34701.0,50.0,
2020-04-04,Illinois,,Group,Nightlife Spots,All,720874.0,71.0,15.0
2020-04-04,Illinois,,Group,Nightlife Spots,Below65,686173.0,72.0,
2020-04-04,Illinois,,Group,Office,Above65,6884.0,65.0,
2020-04-04,Illinois,,Group,Office,All,191997.0,96.0,23.0
2020-04-04,Illinois,,Group,Office,Below65,185113.0,98.0,
2020-04-04,Illinois,,Group,Outdoors & Recreation,Above65,68096.0,65.0,
2020-04-04,Illinois,,Group,Outdoors & Recreation,All,1210452.0,76.0,19.0
2020-04-04,Illinois,,Group,Outdoors & Recreation,Below65,1142356.0,77.0,
2020-04-04,Illinois,,Group,Professional & Other Places,Above65,36815.0,62.0,
2020-04-04,Illinois,,Group,Professional & Other Places,All,818224.0,80.0,19.0
2020-04-04,Illinois,,Group,Professional & Other Places,Below65,781410.0,81.0,
2020-04-04,Illinois,,Group,Residences,Above65,14391.0,55.0,
2020-04-04,Illinois,,Group,Residences,All,274896.0,83.0,14.0
2020-04-04,Illinois,,Group,Residences,Below65,260505.0,85.0,
2020-04-04,Illinois,,Group,School,Above65,19138.0,66.0,
2020-04-04,Illinois,,Group,School,All,434233.0,83.0,18.0
2020-04-04,Illinois,,Group,School,Below65,415096.0,84.0,
2020-04-04,Illinois,,Group,Shops & Services,Above65,100154.0,32.0,
2020-04-04,Illinois,,Group,Shops & Services,All,2056253.0,41.0,13.0
2020-04-04,Illinois,,Group,Shops & Services,Below65,1956100.0,42.0,
2020-04-04,Illinois,,Group,Spiritual Center,Above65,18090.0,50.0,
2020-04-04,Illinois,,Group,Spiritual Center,All,326268.0,71.0,17.0
2020-04-04,Illinois,,Group,Spiritual Center,Below65,308178.0,72.0,
2020-04-04,Illinois,,Group,Sports,Above65,16037.0,67.0,
2020-04-04,Illinois,,Group,Sports,All,231127.0,77.0,18.0
2020-04-04,Illinois,,Group,Sports,Below65,215090.0,77.0,
2020-04-04,Illinois,,Group,Travel & Transport,Above65,13409.0,63.0,
2020-04-04,Illinois,,Group,Travel & Transport,All,283532.0,75.0,16.0
2020-04-04,Illinois,,Group,Travel & Transport,Below65,270123.0,75.0,
2020-04-05,Illinois,,Group,Airport,Above65,6218.0,96.0,
2020-04-05,Illinois,,Group,Airport,All,164058.0,99.0,31.0
2020-04-05,Illinois,,Group,Airport,Below65,157839.0,99.0,
2020-04-05,Illinois,,Group,Alcohol,Above65,5340.0,18.0,
2020-04-05,Illinois,,Group,Alcohol,All,118624.0,24.0,7.0
2020-04-05,Illinois,,Group,Alcohol,Below65,113284.0,24.0,
2020-04-05,Illinois,,Group,Arts & Entertainment,Above65,15457.0,64.0,
2020-04-05,Illinois,,Group,Arts & Entertainment,All,304862.0,69.0,16.0
2020-04-05,Illinois,,Group,Arts & Entertainment,Below65,289405.0,69.0,
2020-04-05,Illinois,,Group,Banks,Above65,6540.0,23.0,
2020-04-05,Illinois,,Group,Banks,All,125428.0,43.0,8.0
2020-04-05,Illinois,,Group,Banks,Below65,118888.0,44.0,
2020-04-05,Illinois,,Group,Beach,Above65,2584.0,58.0,
2020-04-05,Illinois,,Group,Beach,All,42669.0,71.0,14.0
2020-04-05,Illinois,,Group,Beach,Below65,40084.0,72.0,
2020-04-05,Illinois,,Group,Big Box Stores,Above65,28845.0,31.0,
2020-04-05,Illinois,,Group,Big Box Stores,All,776744.0,36.0,22.0
2020-04-05,Illinois,,Group,Big Box Stores,Below65,747899.0,36.0,
2020-04-05,Illinois,,Group,Bus,Above65,1552.0,45.0,
2020-04-05,Illinois,,Group,Bus,All,47059.0,42.0,10.0
2020-04-05,Illinois,,Group,Bus,Below65,45507.0,42.0,
2020-04-05,Illinois,,Group,Colleges & Universities,Above65,7323.0,31.0,
2020-04-05,Illinois,,Group,Colleges & Universities,All,179643.0,68.0,15.0
2020-04-05,Illinois,,Group,Colleges & Universities,Below65,172319.0,70.0,
2020-04-05,Illinois,,Group,Convenience Store,Above65,16872.0,22.0,
2020-04-05,Illinois,,Group,Convenience Store,All,325787.0,31.0,6.0
2020-04-05,Illinois,,Group,Convenience Store,Below65,308916.0,31.0,
2020-04-05,Illinois,,Group,Discount Stores,Above65,12981.0,22.0,
2020-04-05,Illinois,,Group,Discount Stores,All,272765.0,29.0,11.0
2020-04-05,Illinois,,Group,Discount Stores,Below65,259784.0,29.0,
2020-04-05,Illinois,,Group,Drug Store,Above65,30210.0,17.0,
2020-04-05,Illinois,,Group,Drug Store,All,474953.0,21.0,9.0
2020-04-05,Illinois,,Group,Drug Store,Below65,444743.0,21.0,
2020-04-05,Illinois,,Group,Fast Food Restaurants,Above65,36526.0,14.0,
2020-04-05,Illinois,,Group,Fast Food Restaurants,All,770545.0,19.0,6.0
2020-04-05,Illinois,,Group,Fast Food Restaurants,Below65,734019.0,19.0,
2020-04-05,Illinois,,Group,Fitness Center,Above65,6354.0,32.0,
2020-04-05,Illinois,,Group,Fitness Center,All,129597.0,51.0,11.0
2020-04-05,Illinois,,Group,Fitness Center,Below65,123243.0,52.0,
2020-04-05,Illinois,,Group,Food,Above65,112944.0,33.0,
2020-04-05,Illinois,,Group,Food,All,2519642.0,39.0,9.0
2020-04-05,Illinois,,Group,Food,Below65,2406699.0,39.0,
2020-04-05,Illinois,,Group,Gas Stations,Above65,35540.0,26.0,
2020-04-05,Illinois,,Group,Gas Stations,All,823981.0,35.0,6.0
2020-04-05,Illinois,,Group,Gas Stations,Below65,788441.0,35.0,
2020-04-05,Illinois,,Group,Government,Above65,5407.0,67.0,
2020-04-05,Illinois,,Group,Government,All,144077.0,84.0,19.0
2020-04-05,Illinois,,Group,Government,Below65,138670.0,84.0,
2020-04-05,Illinois,,Group,Grocery,Above65,89889.0,28.0,
2020-04-05,Illinois,,Group,Grocery,All,1701179.0,31.0,18.0
2020-04-05,Illinois,,Group,Grocery,Below65,1611290.0,32.0,
2020-04-05,Illinois,,Group,Hardware Stores,Above65,34043.0,29.0,
2020-04-05,Illinois,,Group,Hardware Stores,All,606175.0,32.0,17.0
2020-04-05,Illinois,,Group,Hardware Stores,Below65,572133.0,32.0,
2020-04-05,Illinois,,Group,Hotel,Above65,5430.0,137.0,
2020-04-05,Illinois,,Group,Hotel,All,118004.0,128.0,21.0
2020-04-05,Illinois,,Group,Hotel,Below65,112574.0,127.0,
2020-04-05,Illinois,,Group,Light Rail Stations,Above65,557.0,151.0,
2020-04-05,Illinois,,Group,Light Rail Stations,All,16334.0,94.0,15.0
2020-04-05,Illinois,,Group,Light Rail Stations,Below65,15777.0,92.0,
2020-04-05,Illinois,,Group,Medical,Above65,13922.0,59.0,
2020-04-05,Illinois,,Group,Medical,All,292651.0,86.0,18.0
2020-04-05,Illinois,,Group,Medical,Below65,278729.0,88.0,
2020-04-05,Illinois,,Group,Metro Stations,Above65,744.0,23.0,
2020-04-05,Illinois,,Group,Metro Stations,All,11375.0,67.0,10.0
2020-04-05,Illinois,,Group,Metro Stations,Below65,10631.0,71.0,
2020-04-05,Illinois,,Group,Nightlife Spots,Above65,33141.0,56.0,
2020-04-05,Illinois,,Group,Nightlife Spots,All,689245.0,73.0,15.0
2020-04-05,Illinois,,Group,Nightlife Spots,Below65,656104.0,74.0,
2020-04-05,Illinois,,Group,Office,Above65,5259.0,71.0,
2020-04-05,Illinois,,Group,Office,All,150723.0,84.0,20.0
2020-04-05,Illinois,,Group,Office,Below65,145464.0,85.0,
2020-04-05,Illinois,,Group,Outdoors & Recreation,Above65,87653.0,64.0,
2020-04-05,Illinois,,Group,Outdoors & Recreation,All,1452605.0,72.0,20.0
2020-04-05,Illinois,,Group,Outdoors & Recreation,Below65,1364952.0,73.0,
2020-04-05,Illinois,,Group,Professional & Other Places,Above65,27045.0,56.0,
2020-04-05,Illinois,,Group,Professional & Other Places,All,640102.0,82.0,18.0
2020-04-05,Illinois,,Group,Professional & Other Places,Below65,613057.0,83.0,
2020-04-05,Illinois,,Group,Residences,Above65,14209.0,38.0,
2020-04-05,Illinois,,Group,Residences,All,288093.0,75.0,13.0
2020-04-05,Illinois,,Group,Residences,Below65,273884.0,77.0,
2020-04-05,Illinois,,Group,School,Above65,19954.0,56.0,
2020-04-05,Illinois,,Group,School,All,462701.0,72.0,17.0
2020-04-05,Illinois,,Group,School,Below65,442747.0,72.0,
2020-04-05,Illinois,,Group,Shops & Services,Above65,76632.0,34.0,
2020-04-05,Illinois,,Group,Shops & Services,All,1618111.0,41.0,13.0
2020-04-05,Illinois,,Group,Shops & Services,Below65,1541479.0,42.0,
2020-04-05,Illinois,,Group,Spiritual Center,Above65,22283.0,56.0,
2020-04-05,Illinois,,Group,Spiritual Center,All,367636.0,73.0,18.0
2020-04-05,Illinois,,Group,Spiritual Center,Below65,345354.0,74.0,
2020-04-05,Illinois,,Group,Sports,Above65,19052.0,58.0,
2020-04-05,Illinois,,Group,Sports,All,244391.0,73.0,19.0
2020-04-05,Illinois,,Group,Sports,Below65,225339.0,74.0,
